order_item_id,order_id,product_id,quantity,unit_price
3013,1818,184,1,1478
3014,1819,91,1,1066
3015,1820,201,1,2173
3016,1820,245,1,1007
3017,1821,205,1,2762
3018,1822,233,1,1005
3019,1823,202,1,1791
3020,1824,256,2,2709
3021,1825,50,1,2576
3022,1826,148,1,802
3023,1826,4,1,1235
3024,1827,112,1,4359
3025,1828,61,1,524
3026,1829,196,1,1458
3027,1830,60,1,1286
3028,1830,181,1,3645
3029,1831,207,1,2780
3030,1831,73,2,1116
3031,1831,29,1,1385
3032,1831,42,1,1316
3033,1832,23,1,789
3034,1832,74,1,768
3035,1832,232,1,1983
3036,1833,224,1,946
3037,1834,100,2,3021
3038,1835,242,1,2482
3039,1836,64,1,1446
3040,1836,139,1,747
3041,1837,221,1,549
3042,1837,191,1,1880
3043,1837,17,1,3452
3044,1838,193,1,320
3045,1838,220,1,455
3046,1839,13,1,791
3047,1839,238,2,608
3048,1839,192,2,1872
3049,1840,76,1,3454
3050,1841,14,1,2466
3051,1842,152,2,4917
3052,1843,119,1,679
3053,1844,20,1,1016
3054,1845,166,1,1629
3055,1846,150,1,2232
3056,1846,97,2,3814
3057,1846,17,1,3452
3058,1847,40,1,3597
3059,1848,166,1,1629
3060,1849,184,1,1478
3061,1850,226,1,1589
3062,1851,12,1,2353
3063,1851,40,1,3597
3064,1852,179,1,881
3065,1852,32,1,339
3066,1853,154,1,2033
3067,1853,93,1,2982
3068,1854,178,1,1669
3069,1855,105,1,436
3070,1855,97,1,3814
3071,1855,28,1,1184
3072,1856,130,1,1821
3073,1856,94,2,545
3074,1856,68,1,1955
3075,1857,153,1,723
3076,1858,116,1,2656
3077,1858,70,1,1664
3078,1859,111,1,1379
3079,1859,11,1,1138
3080,1860,221,1,549
3081,1860,132,1,1926
3082,1861,21,1,2014
3083,1861,69,1,3023
3084,1862,195,1,2494
3085,1863,135,1,2171
3086,1864,93,1,2982
3087,1865,231,1,1582
3088,1866,237,1,953
3089,1866,62,1,2434
3090,1866,24,1,2536
3091,1867,142,1,1191
3092,1867,258,2,1045
3093,1868,50,1,2576
3094,1869,173,1,954
3095,1869,120,1,1402
3096,1869,180,1,1127
3097,1870,247,1,3450
3098,1871,22,2,1491
3099,1871,259,1,1755
3100,1872,260,1,4920
3101,1873,154,1,2033
3102,1873,259,1,1755
3103,1874,130,1,1821
3104,1874,222,1,1380
3105,1874,34,1,687
3106,1875,87,1,765
3107,1875,177,1,1789
3108,1875,140,2,386
3109,1876,133,1,1808
3110,1876,173,1,954
3111,1876,254,2,1388
3112,1877,4,1,1235
3113,1878,190,1,914
3114,1878,66,2,919
3115,1878,14,1,2466
3116,1878,166,1,1629
3117,1879,15,1,1892
3118,1880,251,1,2690
3119,1880,48,1,2585
3120,1881,70,1,1664
3121,1881,100,1,3021
3122,1882,48,1,2585
3123,1883,118,1,1985
3124,1883,79,1,2279
3125,1883,121,1,2200
3126,1884,219,1,1744
3127,1885,1,1,1502
3128,1885,153,1,723
3129,1886,79,1,2279
3130,1887,224,1,946
3131,1887,233,1,1005
3132,1887,25,1,520
3133,1888,47,1,1090
3134,1889,97,1,3814
3135,1889,107,1,1323
3136,1889,245,1,1007
3137,1890,204,1,2387
3138,1890,181,1,3645
3139,1891,231,1,1582
3140,1892,73,1,1116
3141,1892,237,1,953
3142,1893,173,1,954
3143,1893,77,1,340
3144,1894,28,1,1184
3145,1895,114,1,1370
3146,1895,55,1,1245
3147,1896,177,1,1789
3148,1896,200,1,1045
3149,1897,12,1,2353
3150,1897,5,1,2971
3151,1898,157,1,1180
3152,1898,175,1,507
3153,1899,48,2,2585
3154,1900,164,1,346
3155,1900,155,1,1446
3156,1901,19,1,1024
3157,1902,25,1,520
3158,1902,20,1,1016
3159,1903,62,1,2434
3160,1904,209,1,2922
3161,1904,203,1,1961
3162,1904,55,1,1245
3163,1905,98,1,504
3164,1905,59,1,2340
3165,1906,60,1,1286
3166,1907,118,1,1985
3167,1907,103,1,1035
3168,1907,56,1,3318
3169,1908,4,1,1235
3170,1908,21,1,2014
3171,1909,71,1,4418
3172,1910,254,1,1388
3173,1911,154,1,2033
3174,1911,102,1,1216
3175,1912,99,1,1858
3176,1912,105,1,436
3177,1913,252,1,1362
3178,1913,238,1,608
3179,1914,250,1,3263
3180,1914,111,1,1379
3181,1914,134,2,1101
3182,1914,172,1,1424
3183,1915,26,1,3195
3184,1915,90,1,2950
3185,1916,259,1,1755
3186,1917,174,2,2394
3187,1918,211,1,3043
3188,1918,226,1,1589
3189,1919,31,1,1395
3190,1919,96,2,2172
3191,1919,25,1,520
3192,1920,15,1,1892
3193,1921,27,1,4308
3194,1921,37,1,3880
3195,1921,219,1,1744
3196,1921,222,1,1380
3197,1922,57,1,1202
3198,1922,255,2,1679
3199,1923,214,1,939
3200,1924,234,1,3084
3201,1925,260,1,4920
3202,1926,187,2,1056
3203,1927,136,1,1890
3204,1927,54,2,2174
3205,1927,211,1,3043
3206,1928,29,1,1385
3207,1929,174,1,2394
3208,1930,57,1,1202
3209,1931,86,1,1087
3210,1932,142,1,1191
3211,1932,253,1,1210
3212,1933,131,1,4961
3213,1933,4,1,1235
3214,1934,140,1,386
3215,1935,54,1,2174
3216,1936,30,2,644
3217,1936,152,1,4917
3218,1936,67,1,1202
3219,1937,109,2,880
3220,1938,122,1,3391
3221,1939,197,2,337
3222,1939,213,2,2422
3223,1939,74,1,768
3224,1940,95,1,1582
3225,1941,105,1,436
3226,1942,101,1,1236
3227,1943,149,1,1079
3228,1944,215,1,1468
3229,1945,95,2,1582
3230,1945,77,1,340
3231,1945,27,1,4308
3232,1946,57,1,1202
3233,1946,76,1,3454
3234,1947,31,1,1395
3235,1948,178,1,1669
3236,1948,161,1,1562
3237,1948,137,1,1201
3238,1949,235,1,2439
3239,1950,71,2,4418
3240,1951,71,1,4418
3241,1952,86,1,1087
3242,1953,124,1,4690
3243,1954,206,2,1709
3244,1954,17,1,3452
3245,1954,148,1,802
3246,1955,137,1,1201
3247,1956,129,1,2404
3248,1957,242,2,2482
3249,1957,70,1,1664
3250,1958,239,2,1197
3251,1959,180,1,1127
3252,1959,13,1,791
3253,1960,70,2,1664
3254,1961,118,1,1985
3255,1961,175,1,507
3256,1961,72,1,262
3257,1961,104,1,2185
3258,1962,148,1,802
3259,1963,11,1,1138
3260,1963,16,2,2221
3261,1963,180,2,1127
3262,1964,65,1,1146
3263,1964,223,1,2638
3264,1964,146,1,2144
3265,1965,83,1,2600
3266,1965,131,1,4961
3267,1966,147,1,568
3268,1966,156,1,4121
3269,1967,85,1,1326
3270,1968,130,1,1821
3271,1969,42,2,1316
3272,1970,11,1,1138
3273,1971,194,1,1779
3274,1972,173,1,954
3275,1972,73,1,1116
3276,1973,70,1,1664
3277,1974,49,1,2877
3278,1974,66,1,919
3279,1975,194,1,1779
3280,1976,32,1,339
3281,1977,141,1,2869
3282,1977,189,1,1666
3283,1977,124,1,4690
3284,1978,80,1,698
3285,1979,146,1,2144
3286,1979,258,2,1045
3287,1979,235,1,2439
3288,1979,105,1,436
3289,1980,141,1,2869
3290,1981,133,1,1808
3291,1981,154,2,2033
3292,1982,185,2,2091
3293,1983,73,1,1116
3294,1984,13,1,791
3295,1984,51,2,1106
3296,1985,228,2,1251
3297,1985,220,1,455
3298,1986,147,1,568
3299,1987,62,2,2434
3300,1988,187,1,1056
3301,1989,69,1,3023
3302,1989,251,1,2690
3303,1990,80,1,698
3304,1990,229,1,3069
3305,1991,68,1,1955
3306,1992,71,1,4418
3307,1993,5,1,2971
3308,1993,65,1,1146
3309,1993,1,2,1502
3310,1994,228,1,1251
3311,1995,142,1,1191
3312,1996,109,1,880
3313,1997,255,1,1679
3314,1997,202,1,1791
3315,1998,176,1,1005
3316,1999,185,1,2091
3317,1999,134,1,1101
3318,1999,71,1,4418
3319,2000,38,2,474
3320,2001,243,1,3284
3321,2001,11,1,1138
3322,2001,213,1,2422
3323,2002,158,1,1995
3324,2002,181,1,3645
3325,2003,109,1,880
3326,2003,91,1,1066
3327,2004,15,1,1892
3328,2005,23,1,789
3329,2006,23,1,789
3330,2006,56,1,3318
3331,2006,44,2,2892
3332,2006,220,1,455
3333,2007,53,1,4850
3334,2007,236,1,2208
3335,2007,146,1,2144
3336,2008,69,1,3023
3337,2008,65,1,1146
3338,2009,139,1,747
3339,2009,150,1,2232
3340,2010,242,1,2482
3341,2011,183,1,1013
3342,2011,91,1,1066
3343,2011,41,2,4035
3344,2011,192,1,1872
3345,2012,170,1,4112
3346,2013,20,1,1016
3347,2013,193,1,320
3348,2013,76,1,3454
3349,2014,5,2,2971
3350,2015,3,1,2438
3351,2016,126,1,1970
3352,2017,226,2,1589
3353,2017,152,1,4917
3354,2017,41,1,4035
3355,2017,13,1,791
3356,2018,203,1,1961
3357,2019,252,2,1362
3358,2020,189,1,1666
3359,2021,40,1,3597
3360,2021,137,1,1201
3361,2021,83,1,2600
3362,2022,77,1,340
3363,2023,45,1,700
3364,2023,252,1,1362
3365,2024,78,1,2774
3366,2024,42,1,1316
3367,2025,9,1,2492
3368,2025,141,2,2869
3369,2026,229,1,3069
3370,2027,248,1,661
3371,2027,133,1,1808
3372,2027,145,1,4871
3373,2027,208,2,2093
3374,2028,213,2,2422
3375,2029,246,2,922
3376,2030,107,1,1323
3377,2030,17,1,3452
3378,2031,145,1,4871
3379,2031,152,1,4917
3380,2032,94,1,545
3381,2033,208,1,2093
3382,2034,106,2,521
3383,2035,138,1,2815
3384,2036,206,1,1709
3385,2037,247,1,3450
3386,2037,91,1,1066
3387,2038,5,1,2971
3388,2038,236,1,2208
3389,2038,15,1,1892
3390,2039,6,2,1780
3391,2040,49,1,2877
3392,2040,75,1,1776
3393,2041,254,1,1388
3394,2041,106,1,521
3395,2042,113,1,905
3396,2043,120,1,1402
3397,2044,36,1,2571
3398,2045,8,2,1392
3399,2045,258,1,1045
3400,2045,59,1,2340
3401,2046,250,1,3263
3402,2047,87,2,765
3403,2047,255,1,1679
3404,2048,216,1,1929
3405,2049,70,1,1664
3406,2049,120,1,1402
3407,2050,185,1,2091
3408,2051,82,1,1744
3409,2052,251,1,2690
3410,2053,130,1,1821
3411,2053,42,1,1316
3412,2054,248,1,661
3413,2055,31,1,1395
3414,2056,252,1,1362
3415,2057,195,1,2494
3416,2057,235,1,2439
3417,2057,51,1,1106
3418,2058,222,1,1380
3419,2058,59,1,2340
3420,2058,67,1,1202
3421,2058,165,2,2382
3422,2059,115,1,1860
3423,2060,256,1,2709
3424,2060,62,1,2434
3425,2061,200,1,1045
3426,2062,145,1,4871
3427,2063,60,1,1286
3428,2064,180,1,1127
3429,2064,93,1,2982
3430,2065,133,1,1808
3431,2065,169,1,1930
3432,2066,97,1,3814
3433,2066,194,1,1779
3434,2066,28,1,1184
3435,2067,70,1,1664
3436,2067,175,1,507
3437,2068,75,1,1776
3438,2068,43,1,2261
3439,2069,156,2,4121
3440,2070,178,1,1669
3441,2071,65,1,1146
3442,2072,163,1,4058
3443,2072,116,1,2656
3444,2072,3,1,2438
3445,2073,109,1,880
3446,2073,238,1,608
3447,2074,122,1,3391
3448,2074,72,1,262
3449,2074,6,1,1780
3450,2074,66,2,919
3451,2075,4,1,1235
3452,2076,45,1,700
3453,2077,97,1,3814
3454,2078,9,1,2492
3455,2078,27,1,4308
3456,2079,249,1,1851
3457,2079,217,1,2142
3458,2080,80,1,698
3459,2081,140,1,386
3460,2081,199,1,4228
3461,2081,59,1,2340
3462,2081,16,1,2221
3463,2082,72,1,262
3464,2082,117,2,889
3465,2082,151,1,1372
3466,2082,204,1,2387
3467,2083,216,1,1929
3468,2084,126,1,1970
3469,2084,180,1,1127
3470,2085,94,1,545
3471,2086,200,1,1045
3472,2086,10,2,2642
3473,2087,173,1,954
3474,2088,31,1,1395
3475,2088,110,1,3488
3476,2089,84,1,1955
3477,2090,38,1,474
3478,2090,138,2,2815
3479,2091,257,1,1615
3480,2092,21,1,2014
3481,2093,123,2,674
3482,2094,3,1,2438
3483,2095,258,2,1045
3484,2095,238,2,608
3485,2095,162,1,480
3486,2096,65,1,1146
3487,2096,32,1,339
3488,2096,55,1,1245
3489,2096,26,1,3195
3490,2097,115,1,1860
3491,2098,179,1,881
3492,2098,25,1,520
3493,2098,260,1,4920
3494,2099,72,1,262
3495,2100,96,1,2172
3496,2100,200,1,1045
3497,2101,115,1,1860
3498,2101,172,2,1424
3499,2102,48,1,2585
3500,2103,235,1,2439
3501,2103,241,1,3489
3502,2103,227,1,2172
3503,2104,209,1,2922
3504,2105,112,1,4359
3505,2106,70,1,1664
3506,2106,260,1,4920
3507,2106,216,2,1929
3508,2107,190,1,914
3509,2107,60,1,1286
3510,2107,104,2,2185
3511,2108,167,1,697
3512,2108,22,1,1491
3513,2109,158,1,1995
3514,2110,114,1,1370
3515,2111,179,2,881
3516,2111,238,1,608
3517,2111,224,1,946
3518,2112,260,1,4920
3519,2112,122,1,3391
3520,2113,187,1,1056
3521,2113,59,1,2340
3522,2114,174,1,2394
3523,2115,50,1,2576
3524,2115,130,2,1821
3525,2115,227,1,2172
3526,2116,243,1,3284
3527,2116,259,2,1755
3528,2117,130,1,1821
3529,2118,149,1,1079
3530,2119,167,1,697
3531,2120,57,1,1202
3532,2121,258,1,1045
3533,2121,13,1,791
3534,2121,9,1,2492
3535,2122,156,2,4121
3536,2122,40,1,3597
3537,2122,93,2,2982
3538,2123,1,1,1502
3539,2123,242,1,2482
3540,2124,14,1,2466
3541,2125,129,1,2404
3542,2126,140,1,386
3543,2127,217,1,2142
3544,2127,146,1,2144
3545,2127,216,1,1929
3546,2128,152,1,4917
3547,2129,46,1,2165
3548,2129,248,2,661
3549,2130,245,1,1007
3550,2130,48,1,2585
3551,2130,160,1,1181
3552,2131,233,2,1005
3553,2132,62,1,2434
3554,2132,97,1,3814
3555,2133,89,1,1622
3556,2133,150,1,2232
3557,2134,157,1,1180
3558,2134,259,2,1755
3559,2135,25,1,520
3560,2136,239,1,1197
3561,2137,123,1,674
3562,2137,49,1,2877
3563,2138,231,1,1582
3564,2138,70,2,1664
3565,2139,81,1,864
3566,2139,95,1,1582
3567,2140,200,1,1045
3568,2141,234,1,3084
3569,2142,103,1,1035
3570,2143,148,1,802
3571,2143,91,1,1066
3572,2143,171,1,1622
3573,2144,98,1,504
3574,2145,127,1,1032
3575,2146,34,1,687
3576,2147,17,1,3452
3577,2147,107,1,1323
3578,2148,222,1,1380
3579,2149,191,1,1880
3580,2150,144,1,2653
3581,2150,141,1,2869
3582,2151,76,1,3454
3583,2152,227,1,2172
3584,2152,50,1,2576
3585,2153,25,1,520
3586,2153,122,2,3391
3587,2154,5,2,2971
3588,2155,173,1,954
3589,2156,119,1,679
3590,2156,108,2,1117
3591,2157,248,1,661
3592,2158,56,2,3318
3593,2158,146,1,2144
3594,2159,129,1,2404
3595,2160,41,1,4035
3596,2161,111,1,1379
3597,2162,180,1,1127
3598,2163,104,1,2185
3599,2163,17,1,3452
3600,2164,8,1,1392
3601,2165,220,1,455
3602,2165,172,1,1424
3603,2165,154,1,2033
3604,2165,30,1,644
3605,2166,224,1,946
3606,2167,83,1,2600
3607,2168,64,2,1446
3608,2169,238,1,608
3609,2170,45,1,700
3610,2170,219,1,1744
3611,2171,120,1,1402
3612,2171,90,1,2950
3613,2171,175,1,507
3614,2171,254,2,1388
3615,2172,78,1,2774
3616,2173,94,2,545
3617,2174,238,2,608
3618,2174,245,1,1007
3619,2175,220,2,455
3620,2175,172,2,1424
3621,2175,138,2,2815
3622,2176,9,1,2492
3623,2177,24,1,2536
3624,2178,226,1,1589
3625,2179,133,1,1808
3626,2179,251,1,2690
3627,2179,228,1,1251
3628,2179,233,1,1005
3629,2180,194,1,1779
3630,2180,153,2,723
3631,2181,117,1,889
3632,2182,21,2,2014
3633,2183,58,1,985
3634,2184,149,2,1079
3635,2185,211,1,3043
3636,2186,248,1,661
3637,2186,188,2,812
3638,2187,93,2,2982
3639,2187,41,1,4035
3640,2188,63,1,2111
3641,2189,89,1,1622
3642,2189,110,1,3488
3643,2189,83,1,2600
3644,2190,133,1,1808
3645,2190,43,1,2261
3646,2191,191,1,1880
3647,2191,129,1,2404
3648,2191,121,1,2200
3649,2192,78,2,2774
3650,2192,168,1,1663
3651,2192,252,1,1362
3652,2193,65,1,1146
3653,2194,15,2,1892
3654,2194,212,1,2326
3655,2195,157,1,1180
3656,2196,189,1,1666
3657,2196,55,1,1245
3658,2197,163,1,4058
3659,2197,258,1,1045
3660,2198,211,1,3043
3661,2199,158,1,1995
3662,2199,106,1,521
3663,2199,77,1,340
3664,2200,123,1,674
3665,2201,155,1,1446
3666,2201,84,2,1955
3667,2202,7,1,1684
3668,2203,71,1,4418
3669,2203,205,1,2762
3670,2203,52,1,3076
3671,2204,141,1,2869
3672,2205,184,1,1478
3673,2205,122,1,3391
3674,2206,239,1,1197
3675,2207,48,1,2585
3676,2207,10,1,2642
3677,2207,235,1,2439
3678,2208,253,1,1210
3679,2208,197,1,337
3680,2209,171,1,1622
3681,2210,158,2,1995
3682,2211,135,1,2171
3683,2211,28,1,1184
3684,2212,64,1,1446
3685,2213,18,1,4595
3686,2214,172,1,1424
3687,2214,147,1,568
3688,2214,139,1,747
3689,2215,18,1,4595
3690,2216,120,1,1402
3691,2216,11,1,1138
3692,2217,226,1,1589
3693,2218,155,1,1446
3694,2219,228,1,1251
3695,2219,110,1,3488
3696,2219,125,2,2036
3697,2220,1,1,1502
3698,2220,120,1,1402
3699,2221,176,1,1005
3700,2221,147,1,568
3701,2222,222,1,1380
3702,2222,234,1,3084
3703,2222,116,1,2656
3704,2223,52,1,3076
3705,2224,70,1,1664
3706,2224,223,1,2638
3707,2225,203,2,1961
3708,2226,94,1,545
3709,2226,202,1,1791
3710,2226,16,1,2221
3711,2227,212,1,2326
3712,2228,220,1,455
3713,2229,19,2,1024
3714,2230,187,1,1056
3715,2231,251,1,2690
3716,2231,44,1,2892
3717,2231,183,1,1013
3718,2232,112,1,4359
3719,2233,116,1,2656
3720,2234,106,2,521
3721,2235,4,1,1235
3722,2235,139,1,747
3723,2236,215,2,1468
3724,2237,1,1,1502
3725,2238,101,2,1236
3726,2239,129,2,2404
3727,2240,73,1,1116
3728,2240,137,1,1201
3729,2241,71,1,4418
3730,2241,197,2,337
3731,2241,79,1,2279
3732,2241,116,1,2656
3733,2242,73,1,1116
3734,2242,254,1,1388
3735,2242,81,2,864
3736,2243,181,1,3645
3737,2243,229,1,3069
3738,2243,5,1,2971
3739,2243,227,1,2172
3740,2244,223,2,2638
3741,2244,132,2,1926
3742,2244,170,1,4112
3743,2245,69,2,3023
3744,2245,130,1,1821
3745,2245,110,2,3488
3746,2246,133,1,1808
3747,2247,188,2,812
3748,2247,138,1,2815
3749,2247,74,1,768
3750,2248,91,1,1066
3751,2248,99,1,1858
3752,2248,202,1,1791
3753,2248,207,1,2780
3754,2249,164,2,346
3755,2249,253,1,1210
3756,2249,84,1,1955
3757,2250,2,1,2368
3758,2251,43,2,2261
3759,2251,82,2,1744
3760,2251,174,1,2394
3761,2252,109,2,880
3762,2252,249,1,1851
3763,2253,105,1,436
3764,2253,132,1,1926
3765,2254,131,1,4961
3766,2255,13,1,791
3767,2255,14,1,2466
3768,2256,69,1,3023
3769,2257,237,2,953
3770,2258,51,1,1106
3771,2259,150,1,2232
3772,2259,249,1,1851
3773,2260,53,1,4850
3774,2261,217,1,2142
3775,2261,118,1,1985
3776,2262,25,1,520
3777,2262,144,1,2653
3778,2263,191,1,1880
3779,2264,220,1,455
3780,2265,84,1,1955
3781,2265,170,1,4112
3782,2266,239,1,1197
3783,2266,160,1,1181
3784,2267,244,1,3886
3785,2267,123,1,674
3786,2268,160,1,1181
3787,2268,203,1,1961
3788,2269,231,1,1582
3789,2270,258,1,1045
3790,2270,65,1,1146
3791,2271,25,1,520
3792,2271,260,2,4920
3793,2272,151,1,1372
3794,2273,43,1,2261
3795,2274,148,2,802
3796,2275,119,2,679
3797,2276,37,2,3880
3798,2277,135,1,2171
3799,2278,140,1,386
3800,2279,206,1,1709
3801,2279,123,1,674
3802,2280,91,1,1066
3803,2281,14,1,2466
3804,2281,17,1,3452
3805,2281,25,1,520
3806,2282,7,1,1684
3807,2283,174,2,2394
3808,2284,129,1,2404
3809,2285,192,1,1872
3810,2285,83,1,2600
3811,2285,115,2,1860
3812,2286,130,1,1821
3813,2287,148,1,802
3814,2288,247,1,3450
3815,2289,202,1,1791
3816,2289,82,1,1744
3817,2290,112,1,4359
3818,2291,215,1,1468
3819,2291,178,2,1669
3820,2292,5,2,2971
3821,2292,149,1,1079
3822,2292,84,1,1955
3823,2293,65,1,1146
3824,2294,30,2,644
3825,2295,182,2,4880
3826,2296,252,1,1362
3827,2297,256,1,2709
3828,2297,192,1,1872
3829,2298,43,1,2261
3830,2298,74,1,768
3831,2298,219,1,1744
3832,2299,12,2,2353
3833,2299,159,2,366
3834,2300,240,1,676
3835,2300,83,1,2600
3836,2300,31,1,1395
3837,2300,75,1,1776
3838,2301,98,1,504
3839,2302,103,1,1035
3840,2303,253,1,1210
3841,2303,224,1,946
3842,2303,164,1,346
3843,2304,2,1,2368
3844,2305,183,1,1013
3845,2305,196,1,1458
3846,2306,182,1,4880
3847,2307,197,1,337
3848,2308,96,2,2172
3849,2309,158,2,1995
3850,2310,190,1,914
3851,2310,156,1,4121
3852,2311,226,1,1589
3853,2311,138,1,2815
3854,2312,191,1,1880
3855,2312,63,1,2111
3856,2313,175,1,507
3857,2314,242,1,2482
3858,2315,238,1,608
3859,2315,192,1,1872
3860,2315,167,1,697
3861,2316,77,1,340
3862,2316,70,1,1664
3863,2317,77,1,340
3864,2318,202,1,1791
3865,2318,229,1,3069
3866,2319,183,2,1013
3867,2320,224,1,946
3868,2321,43,1,2261
3869,2322,45,1,700
3870,2323,62,1,2434
3871,2323,200,2,1045
3872,2323,250,1,3263
3873,2324,161,1,1562
3874,2324,30,1,644
3875,2324,114,1,1370
3876,2324,197,1,337
3877,2325,237,1,953
3878,2325,243,1,3284
3879,2326,242,2,2482
3880,2326,7,1,1684
3881,2327,243,1,3284
3882,2328,196,1,1458
3883,2328,7,1,1684
3884,2328,82,1,1744
3885,2329,59,2,2340
3886,2329,136,1,1890
3887,2329,171,1,1622
3888,2330,16,1,2221
3889,2330,90,1,2950
3890,2331,100,2,3021
3891,2331,24,1,2536
3892,2332,179,1,881
3893,2333,185,1,2091
3894,2334,174,1,2394
3895,2335,48,1,2585
3896,2335,238,1,608
3897,2335,120,1,1402
3898,2335,245,2,1007
3899,2336,196,1,1458
3900,2336,142,1,1191
3901,2336,104,2,2185
3902,2337,20,2,1016
3903,2337,207,1,2780
3904,2337,183,2,1013
3905,2338,38,1,474
3906,2338,125,1,2036
3907,2339,66,1,919
3908,2339,161,2,1562
3909,2340,244,1,3886
3910,2340,204,1,2387
3911,2340,62,1,2434
3912,2341,66,1,919
3913,2342,235,1,2439
3914,2343,235,2,2439
3915,2344,160,1,1181
3916,2345,74,1,768
3917,2346,70,2,1664
3918,2346,192,1,1872
3919,2347,232,1,1983
3920,2348,254,1,1388
3921,2348,56,1,3318
3922,2348,2,1,2368
3923,2348,162,1,480
3924,2349,134,2,1101
3925,2350,185,2,2091
3926,2350,3,1,2438
3927,2350,132,1,1926
3928,2351,55,1,1245
3929,2352,83,1,2600
3930,2353,103,1,1035
3931,2353,223,1,2638
3932,2353,188,1,812
3933,2353,89,1,1622
3934,2354,40,1,3597
3935,2354,131,1,4961
3936,2354,241,1,3489
3937,2355,68,1,1955
3938,2355,115,1,1860
3939,2356,80,1,698
3940,2357,248,1,661
3941,2357,166,2,1629
3942,2357,222,1,1380
3943,2357,110,1,3488
3944,2358,159,2,366
3945,2358,142,2,1191
3946,2358,227,1,2172
3947,2359,228,1,1251
3948,2359,240,2,676
3949,2360,173,1,954
3950,2360,28,1,1184
3951,2361,150,1,2232
3952,2361,212,1,2326
3953,2362,237,1,953
3954,2363,20,1,1016
3955,2363,247,1,3450
3956,2364,127,1,1032
3957,2364,202,1,1791
3958,2365,144,2,2653
3959,2365,96,1,2172
3960,2366,223,1,2638
3961,2367,54,1,2174
3962,2368,249,1,1851
3963,2368,187,2,1056
3964,2368,207,2,2780
3965,2368,244,2,3886
3966,2369,84,1,1955
3967,2369,14,1,2466
3968,2370,251,1,2690
3969,2371,21,1,2014
3970,2371,251,1,2690
3971,2372,177,2,1789
3972,2372,166,1,1629
3973,2373,220,1,455
3974,2374,223,1,2638
3975,2374,81,1,864
3976,2374,178,1,1669
3977,2375,225,1,1606
3978,2376,155,1,1446
3979,2377,170,1,4112
3980,2378,77,1,340
3981,2379,186,1,2220
3982,2380,55,1,1245
3983,2380,68,1,1955
3984,2381,248,1,661
3985,2382,73,1,1116
3986,2383,50,1,2576
3987,2383,102,1,1216
3988,2384,256,1,2709
3989,2385,192,1,1872
3990,2386,143,1,1966
3991,2386,242,1,2482
3992,2386,126,1,1970
3993,2387,240,1,676
3994,2388,179,1,881
3995,2389,125,1,2036
3996,2390,99,1,1858
3997,2390,76,1,3454
3998,2391,188,1,812
3999,2392,21,2,2014
4000,2392,176,1,1005
4001,2392,69,2,3023
4002,2393,146,1,2144
4003,2393,10,1,2642
4004,2393,97,1,3814
4005,2393,198,2,288
4006,2394,151,1,1372
4007,2394,49,1,2877
4008,2395,188,1,812
4009,2395,46,2,2165
4010,2396,195,1,2494
4011,2397,224,1,946
4012,2398,120,1,1402
4013,2398,90,1,2950
4014,2398,84,1,1955
4015,2399,177,1,1789
4016,2400,137,1,1201
4017,2400,104,1,2185
4018,2400,227,1,2172
4019,2401,12,1,2353
4020,2402,165,2,2382
4021,2402,192,2,1872
4022,2403,196,1,1458
4023,2404,6,1,1780
4024,2404,106,1,521
4025,2404,24,2,2536
4026,2405,234,1,3084
4027,2406,124,1,4690
4028,2407,187,1,1056
4029,2408,201,1,2173
4030,2409,160,1,1181
4031,2410,249,2,1851
4032,2411,79,1,2279
4033,2412,237,1,953
4034,2412,93,1,2982
4035,2413,106,1,521
4036,2413,152,1,4917
4037,2414,11,1,1138
4038,2414,167,2,697
4039,2414,175,1,507
4040,2415,91,1,1066
4041,2415,114,1,1370
4042,2415,24,1,2536
4043,2416,139,1,747
4044,2416,56,1,3318
4045,2416,118,1,1985
4046,2417,223,2,2638
4047,2417,163,1,4058
4048,2418,178,1,1669
4049,2418,58,1,985
4050,2419,192,1,1872
4051,2420,9,1,2492
4052,2421,66,1,919
4053,2422,215,1,1468
4054,2423,184,1,1478
4055,2424,251,1,2690
4056,2424,45,1,700
4057,2424,127,1,1032
4058,2425,97,2,3814
4059,2425,183,2,1013
4060,2425,86,1,1087
4061,2426,149,1,1079
4062,2427,20,1,1016
4063,2427,68,1,1955
4064,2427,211,1,3043
4065,2428,4,1,1235
4066,2429,221,1,549
4067,2429,211,1,3043
4068,2429,16,1,2221
4069,2430,187,1,1056
4070,2430,147,1,568
4071,2430,6,2,1780
4072,2430,181,1,3645
4073,2431,252,1,1362
4074,2432,118,1,1985
4075,2433,46,1,2165
4076,2434,127,1,1032
4077,2434,118,1,1985
4078,2434,123,1,674
4079,2435,155,1,1446
4080,2436,52,1,3076
4081,2437,105,1,436
4082,2437,85,2,1326
4083,2437,33,1,1607
4084,2437,200,1,1045
4085,2438,236,2,2208
4086,2439,52,1,3076
4087,2440,229,1,3069
4088,2440,59,1,2340
4089,2441,69,1,3023
4090,2441,247,1,3450
4091,2442,168,1,1663
4092,2443,26,1,3195
4093,2444,24,1,2536
4094,2444,47,1,1090
4095,2444,129,1,2404
4096,2444,103,1,1035
4097,2445,236,1,2208
4098,2446,183,1,1013
4099,2447,98,1,504
4100,2448,162,1,480
4101,2449,122,1,3391
4102,2449,164,2,346
4103,2450,22,1,1491
4104,2450,237,1,953
