event_id,session_id,customer_id,event_type,event_timestamp
11145,5434,596,product_view,2025-07-21 08:09:00
11146,5435,596,home_view,2025-08-05 11:36:00
11147,5435,596,product_view,2025-08-05 11:54:00
11148,5436,597,home_view,2025-12-09 07:56:00
11149,5437,598,home_view,2025-11-13 22:15:00
11150,5438,598,home_view,2025-12-04 21:06:00
11151,5438,598,product_view,2025-12-04 21:08:00
11152,5439,598,home_view,2025-12-16 12:11:00
11153,5440,599,home_view,2025-07-26 10:15:00
11154,5440,599,product_view,2025-07-26 10:21:00
11155,5441,599,home_view,2025-09-03 10:43:00
11156,5441,599,product_view,2025-09-03 11:08:00
11157,5442,599,home_view,2025-09-19 14:01:00
11158,5442,599,product_view,2025-09-19 14:21:00
11159,5443,599,home_view,2025-11-11 14:45:00
11160,5443,599,product_view,2025-11-11 14:58:00
11161,5443,599,add_to_cart,2025-11-11 15:01:00
11162,5444,600,home_view,2025-02-05 19:43:00
11163,5445,600,home_view,2025-02-09 17:43:00
11164,5446,600,home_view,2025-02-10 22:37:00
11165,5446,600,product_view,2025-02-10 22:43:00
11166,5447,600,home_view,2025-03-23 16:06:00
11167,5447,600,product_view,2025-03-23 16:24:00
11168,5448,600,home_view,2025-04-01 15:31:00
11169,5448,600,product_view,2025-04-01 15:44:00
11170,5449,600,home_view,2025-04-16 10:09:00
11171,5449,600,product_view,2025-04-16 10:33:00
11172,5449,600,add_to_cart,2025-04-16 10:40:00
11173,5450,600,home_view,2025-06-19 17:26:00
11174,5450,600,product_view,2025-06-19 17:44:00
11175,5451,600,home_view,2025-06-21 12:24:00
11176,5451,600,product_view,2025-06-21 12:40:00
11177,5452,601,home_view,2025-12-25 09:50:00
11178,5452,601,product_view,2025-12-25 09:51:00
11179,5453,602,home_view,2024-11-02 21:40:00
11180,5453,602,product_view,2024-11-02 21:47:00
11181,5454,602,home_view,2025-01-27 10:59:00
11182,5454,602,product_view,2025-01-27 11:10:00
11183,5455,602,home_view,2025-01-28 19:19:00
11184,5455,602,product_view,2025-01-28 19:32:00
11185,5455,602,add_to_cart,2025-01-28 19:41:00
11186,5455,602,checkout_start,2025-01-28 20:03:00
11187,5456,602,home_view,2025-02-10 14:19:00
11188,5457,602,home_view,2025-03-12 17:10:00
11189,5457,602,product_view,2025-03-12 17:16:00
11190,5458,602,home_view,2025-03-28 09:15:00
11191,5458,602,product_view,2025-03-28 09:23:00
11192,5459,602,home_view,2025-04-13 10:27:00
11193,5459,602,product_view,2025-04-13 10:40:00
11194,5459,602,add_to_cart,2025-04-13 10:51:00
11195,5459,602,checkout_start,2025-04-13 11:01:00
11196,5460,602,home_view,2025-05-23 20:34:00
11197,5460,602,product_view,2025-05-23 20:58:00
11198,5460,602,add_to_cart,2025-05-23 21:17:00
11199,5460,602,checkout_start,2025-05-23 21:23:00
11200,5460,602,purchase,2025-05-23 21:38:00
11201,5461,602,home_view,2025-06-25 17:04:00
11202,5461,602,product_view,2025-06-25 17:29:00
11203,5462,602,home_view,2025-07-29 09:25:00
11204,5463,602,home_view,2025-08-02 16:45:00
11205,5463,602,product_view,2025-08-02 16:56:00
11206,5464,602,home_view,2025-08-03 09:53:00
11207,5464,602,product_view,2025-08-03 09:55:00
11208,5465,602,home_view,2025-08-13 21:12:00
11209,5465,602,product_view,2025-08-13 21:19:00
11210,5466,602,home_view,2025-09-25 17:50:00
11211,5466,602,product_view,2025-09-25 18:00:00
11212,5466,602,add_to_cart,2025-09-25 18:08:00
11213,5466,602,checkout_start,2025-09-25 18:09:00
11214,5466,602,purchase,2025-09-25 18:22:00
11215,5467,602,home_view,2025-10-11 07:51:00
11216,5467,602,product_view,2025-10-11 08:13:00
11217,5468,603,home_view,2025-08-09 08:32:00
11218,5468,603,product_view,2025-08-09 08:45:00
11219,5468,603,add_to_cart,2025-08-09 08:53:00
11220,5469,603,home_view,2025-08-11 11:51:00
11221,5469,603,product_view,2025-08-11 12:01:00
11222,5470,603,home_view,2025-10-26 19:47:00
11223,5471,603,home_view,2025-11-24 16:10:00
11224,5472,604,home_view,2024-11-25 17:51:00
11225,5473,604,home_view,2024-12-09 07:35:00
11226,5474,604,home_view,2025-01-02 08:38:00
11227,5474,604,product_view,2025-01-02 08:58:00
11228,5475,604,home_view,2025-01-11 13:52:00
11229,5475,604,product_view,2025-01-11 13:57:00
11230,5475,604,add_to_cart,2025-01-11 14:03:00
11231,5475,604,checkout_start,2025-01-11 14:14:00
11232,5475,604,purchase,2025-01-11 14:38:00
11233,5476,604,home_view,2025-01-15 08:12:00
11234,5477,604,home_view,2025-04-03 19:14:00
11235,5477,604,product_view,2025-04-03 19:21:00
11236,5478,604,home_view,2025-05-08 08:01:00
11237,5478,604,product_view,2025-05-08 08:24:00
11238,5478,604,add_to_cart,2025-05-08 08:38:00
11239,5479,604,home_view,2025-08-23 12:57:00
11240,5479,604,product_view,2025-08-23 12:58:00
11241,5480,605,home_view,2025-11-01 08:36:00
11242,5481,605,home_view,2025-11-02 10:16:00
11243,5481,605,product_view,2025-11-02 10:37:00
11244,5482,605,home_view,2025-11-23 18:23:00
11245,5483,605,home_view,2025-11-24 17:31:00
11246,5484,606,home_view,2025-05-04 15:10:00
11247,5484,606,product_view,2025-05-04 15:31:00
11248,5485,606,home_view,2025-06-28 11:07:00
11249,5486,606,home_view,2025-07-27 20:13:00
11250,5486,606,product_view,2025-07-27 20:37:00
11251,5487,607,home_view,2025-09-08 23:51:00
11252,5488,607,home_view,2025-09-09 20:24:00
11253,5489,607,home_view,2025-10-20 11:56:00
11254,5490,607,home_view,2025-10-31 16:57:00
11255,5491,608,home_view,2025-05-08 22:14:00
11256,5491,608,product_view,2025-05-08 22:26:00
11257,5491,608,add_to_cart,2025-05-08 22:51:00
11258,5492,608,home_view,2025-06-06 23:18:00
11259,5493,608,home_view,2025-07-02 11:09:00
11260,5494,608,home_view,2025-07-04 08:29:00
11261,5494,608,product_view,2025-07-04 08:40:00
11262,5495,608,home_view,2025-07-15 16:15:00
11263,5495,608,product_view,2025-07-15 16:35:00
11264,5496,608,home_view,2025-08-12 16:29:00
11265,5497,608,home_view,2025-08-23 21:50:00
11266,5497,608,product_view,2025-08-23 22:11:00
11267,5497,608,add_to_cart,2025-08-23 22:14:00
11268,5498,608,home_view,2025-08-25 08:41:00
11269,5499,608,home_view,2025-09-14 21:09:00
11270,5500,608,home_view,2025-09-21 19:37:00
11271,5501,608,home_view,2025-10-13 22:14:00
11272,5501,608,product_view,2025-10-13 22:16:00
11273,5502,609,home_view,2024-11-16 07:00:00
11274,5502,609,product_view,2024-11-16 07:08:00
11275,5503,609,home_view,2024-12-04 10:46:00
11276,5504,609,home_view,2024-12-11 12:01:00
11277,5504,609,product_view,2024-12-11 12:12:00
11278,5505,609,home_view,2024-12-13 14:14:00
11279,5505,609,product_view,2024-12-13 14:26:00
11280,5505,609,add_to_cart,2024-12-13 14:39:00
11281,5505,609,checkout_start,2024-12-13 14:51:00
11282,5505,609,purchase,2024-12-13 14:53:00
11283,5506,609,home_view,2024-12-20 07:46:00
11284,5507,609,home_view,2025-01-10 10:58:00
11285,5507,609,product_view,2025-01-10 11:13:00
11286,5507,609,add_to_cart,2025-01-10 11:24:00
11287,5507,609,checkout_start,2025-01-10 11:34:00
11288,5508,609,home_view,2025-02-23 22:24:00
11289,5509,609,home_view,2025-03-12 18:08:00
11290,5509,609,product_view,2025-03-12 18:14:00
11291,5510,610,home_view,2025-02-14 07:29:00
11292,5510,610,product_view,2025-02-14 07:45:00
11293,5511,610,home_view,2025-02-26 20:41:00
11294,5511,610,product_view,2025-02-26 21:00:00
11295,5511,610,add_to_cart,2025-02-26 21:15:00
11296,5511,610,checkout_start,2025-02-26 21:18:00
11297,5512,610,home_view,2025-03-18 22:34:00
11298,5512,610,product_view,2025-03-18 22:36:00
11299,5513,610,home_view,2025-06-24 17:57:00
11300,5514,610,home_view,2025-07-02 18:44:00
11301,5514,610,product_view,2025-07-02 19:03:00
11302,5514,610,add_to_cart,2025-07-02 19:21:00
11303,5514,610,checkout_start,2025-07-02 19:22:00
11304,5514,610,purchase,2025-07-02 19:32:00
11305,5515,610,home_view,2025-09-06 18:54:00
11306,5516,610,home_view,2025-09-30 09:12:00
11307,5516,610,product_view,2025-09-30 09:21:00
11308,5517,610,home_view,2025-10-06 07:39:00
11309,5518,610,home_view,2025-11-01 18:13:00
11310,5519,611,home_view,2025-07-05 12:28:00
11311,5519,611,product_view,2025-07-05 12:48:00
11312,5520,611,home_view,2025-07-22 07:07:00
11313,5520,611,product_view,2025-07-22 07:09:00
11314,5520,611,add_to_cart,2025-07-22 07:12:00
11315,5521,611,home_view,2025-09-01 22:01:00
11316,5521,611,product_view,2025-09-01 22:18:00
11317,5522,612,home_view,2025-01-15 14:50:00
11318,5522,612,product_view,2025-01-15 15:07:00
11319,5522,612,add_to_cart,2025-01-15 15:08:00
11320,5522,612,checkout_start,2025-01-15 15:27:00
11321,5522,612,purchase,2025-01-15 15:34:00
11322,5523,612,home_view,2025-01-18 09:05:00
11323,5523,612,product_view,2025-01-18 09:17:00
11324,5524,612,home_view,2025-01-19 12:40:00
11325,5524,612,product_view,2025-01-19 13:01:00
11326,5525,612,home_view,2025-01-20 11:10:00
11327,5525,612,product_view,2025-01-20 11:23:00
11328,5526,612,home_view,2025-01-26 23:07:00
11329,5527,612,home_view,2025-01-27 18:21:00
11330,5527,612,product_view,2025-01-27 18:25:00
11331,5528,612,home_view,2025-01-28 17:41:00
11332,5528,612,product_view,2025-01-28 17:47:00
11333,5528,612,add_to_cart,2025-01-28 18:11:00
11334,5529,612,home_view,2025-02-03 20:17:00
11335,5529,612,product_view,2025-02-03 20:18:00
11336,5530,612,home_view,2025-02-06 08:51:00
11337,5530,612,product_view,2025-02-06 09:09:00
11338,5531,612,home_view,2025-02-08 09:43:00
11339,5531,612,product_view,2025-02-08 10:00:00
11340,5531,612,add_to_cart,2025-02-08 10:22:00
11341,5532,612,home_view,2025-02-12 10:08:00
11342,5533,612,home_view,2025-02-18 14:40:00
11343,5534,612,home_view,2025-02-19 13:30:00
11344,5535,612,home_view,2025-02-22 10:18:00
11345,5535,612,product_view,2025-02-22 10:30:00
11346,5535,612,add_to_cart,2025-02-22 10:46:00
11347,5535,612,checkout_start,2025-02-22 10:57:00
11348,5536,612,home_view,2025-02-25 09:42:00
11349,5537,612,home_view,2025-02-28 21:37:00
11350,5538,612,home_view,2025-03-11 20:05:00
11351,5538,612,product_view,2025-03-11 20:27:00
11352,5539,612,home_view,2025-03-12 11:49:00
11353,5539,612,product_view,2025-03-12 12:03:00
11354,5540,612,home_view,2025-03-15 22:36:00
11355,5540,612,product_view,2025-03-15 22:52:00
11356,5540,612,add_to_cart,2025-03-15 22:59:00
11357,5540,612,checkout_start,2025-03-15 23:08:00
11358,5540,612,purchase,2025-03-15 23:11:00
11359,5541,612,home_view,2025-03-17 21:11:00
11360,5542,612,home_view,2025-03-25 09:59:00
11361,5543,613,home_view,2024-12-13 11:13:00
11362,5543,613,product_view,2024-12-13 11:36:00
11363,5544,613,home_view,2025-01-23 20:35:00
11364,5544,613,product_view,2025-01-23 20:59:00
11365,5544,613,add_to_cart,2025-01-23 21:05:00
11366,5544,613,checkout_start,2025-01-23 21:07:00
11367,5544,613,purchase,2025-01-23 21:11:00
11368,5545,613,home_view,2025-02-14 11:28:00
11369,5545,613,product_view,2025-02-14 11:36:00
11370,5546,613,home_view,2025-03-28 11:27:00
11371,5546,613,product_view,2025-03-28 11:43:00
11372,5547,613,home_view,2025-04-28 23:41:00
11373,5547,613,product_view,2025-04-28 23:43:00
11374,5548,613,home_view,2025-06-08 16:41:00
11375,5549,613,home_view,2025-07-03 16:00:00
11376,5549,613,product_view,2025-07-03 16:22:00
11377,5550,613,home_view,2025-09-14 18:25:00
11378,5550,613,product_view,2025-09-14 18:42:00
11379,5551,613,home_view,2025-09-30 22:44:00
11380,5551,613,product_view,2025-09-30 23:03:00
11381,5552,613,home_view,2025-11-08 18:12:00
11382,5552,613,product_view,2025-11-08 18:16:00
11383,5552,613,add_to_cart,2025-11-08 18:36:00
11384,5553,614,home_view,2024-12-20 17:47:00
11385,5554,614,home_view,2025-01-12 12:48:00
11386,5555,614,home_view,2025-01-22 20:59:00
11387,5556,614,home_view,2025-01-23 20:23:00
11388,5556,614,product_view,2025-01-23 20:44:00
11389,5557,614,home_view,2025-02-13 18:00:00
11390,5557,614,product_view,2025-02-13 18:10:00
11391,5557,614,add_to_cart,2025-02-13 18:27:00
11392,5557,614,checkout_start,2025-02-13 18:31:00
11393,5558,614,home_view,2025-02-14 11:27:00
11394,5559,614,home_view,2025-03-17 20:18:00
11395,5559,614,product_view,2025-03-17 20:37:00
11396,5559,614,add_to_cart,2025-03-17 20:43:00
11397,5559,614,checkout_start,2025-03-17 20:58:00
11398,5559,614,purchase,2025-03-17 21:08:00
11399,5560,614,home_view,2025-03-23 17:43:00
11400,5560,614,product_view,2025-03-23 18:01:00
11401,5561,614,home_view,2025-03-24 17:27:00
11402,5561,614,product_view,2025-03-24 17:43:00
11403,5561,614,add_to_cart,2025-03-24 18:01:00
11404,5561,614,checkout_start,2025-03-24 18:12:00
11405,5561,614,purchase,2025-03-24 18:33:00
11406,5562,614,home_view,2025-04-26 13:05:00
11407,5563,614,home_view,2025-05-03 18:32:00
11408,5564,614,home_view,2025-05-06 21:45:00
11409,5564,614,product_view,2025-05-06 21:46:00
11410,5564,614,add_to_cart,2025-05-06 22:04:00
11411,5565,614,home_view,2025-07-26 18:26:00
11412,5565,614,product_view,2025-07-26 18:31:00
11413,5566,615,home_view,2024-12-04 17:41:00
11414,5566,615,product_view,2024-12-04 18:04:00
11415,5567,615,home_view,2024-12-11 09:49:00
11416,5567,615,product_view,2024-12-11 10:07:00
11417,5567,615,add_to_cart,2024-12-11 10:27:00
11418,5568,615,home_view,2025-01-09 18:57:00
11419,5568,615,product_view,2025-01-09 19:01:00
11420,5569,615,home_view,2025-02-26 13:06:00
11421,5570,615,home_view,2025-03-25 20:32:00
11422,5571,615,home_view,2025-04-01 20:10:00
11423,5571,615,product_view,2025-04-01 20:14:00
11424,5571,615,add_to_cart,2025-04-01 20:38:00
11425,5571,615,checkout_start,2025-04-01 20:57:00
11426,5571,615,purchase,2025-04-01 21:01:00
11427,5572,615,home_view,2025-04-19 10:10:00
11428,5572,615,product_view,2025-04-19 10:28:00
11429,5573,615,home_view,2025-06-01 17:05:00
11430,5574,615,home_view,2025-06-04 23:40:00
11431,5574,615,product_view,2025-06-05 00:04:00
11432,5575,615,home_view,2025-06-18 16:53:00
11433,5576,615,home_view,2025-07-01 08:12:00
11434,5576,615,product_view,2025-07-01 08:20:00
11435,5577,615,home_view,2025-07-13 13:57:00
11436,5577,615,product_view,2025-07-13 14:10:00
11437,5577,615,add_to_cart,2025-07-13 14:15:00
11438,5578,616,home_view,2024-12-17 07:43:00
11439,5578,616,product_view,2024-12-17 08:04:00
11440,5579,616,home_view,2025-01-04 14:03:00
11441,5580,616,home_view,2025-01-12 10:38:00
11442,5581,616,home_view,2025-01-24 13:53:00
11443,5581,616,product_view,2025-01-24 14:07:00
11444,5582,616,home_view,2025-01-27 20:34:00
11445,5582,616,product_view,2025-01-27 20:41:00
11446,5583,616,home_view,2025-02-04 13:14:00
11447,5584,616,home_view,2025-02-05 07:49:00
11448,5584,616,product_view,2025-02-05 08:03:00
11449,5584,616,add_to_cart,2025-02-05 08:08:00
11450,5584,616,checkout_start,2025-02-05 08:21:00
11451,5584,616,purchase,2025-02-05 08:40:00
11452,5585,616,home_view,2025-03-24 13:55:00
11453,5586,616,home_view,2025-04-02 07:55:00
11454,5586,616,product_view,2025-04-02 08:10:00
11455,5586,616,add_to_cart,2025-04-02 08:15:00
11456,5587,616,home_view,2025-04-24 16:59:00
11457,5587,616,product_view,2025-04-24 17:18:00
11458,5588,616,home_view,2025-04-28 08:51:00
11459,5588,616,product_view,2025-04-28 08:56:00
11460,5589,616,home_view,2025-05-05 14:17:00
11461,5590,616,home_view,2025-05-18 19:47:00
11462,5590,616,product_view,2025-05-18 20:10:00
11463,5591,616,home_view,2025-05-19 09:11:00
11464,5592,616,home_view,2025-06-05 10:41:00
11465,5592,616,product_view,2025-06-05 10:44:00
11466,5593,616,home_view,2025-06-26 20:52:00
11467,5594,616,home_view,2025-06-27 10:18:00
11468,5595,616,home_view,2025-06-30 16:21:00
11469,5596,616,home_view,2025-07-09 16:10:00
11470,5596,616,product_view,2025-07-09 16:25:00
11471,5597,617,home_view,2025-03-19 18:13:00
11472,5597,617,product_view,2025-03-19 18:22:00
11473,5598,617,home_view,2025-05-09 07:22:00
11474,5599,617,home_view,2025-05-23 10:10:00
11475,5599,617,product_view,2025-05-23 10:15:00
11476,5600,617,home_view,2025-05-30 09:03:00
11477,5601,617,home_view,2025-05-31 08:15:00
11478,5601,617,product_view,2025-05-31 08:31:00
11479,5601,617,add_to_cart,2025-05-31 08:54:00
11480,5601,617,checkout_start,2025-05-31 09:02:00
11481,5601,617,purchase,2025-05-31 09:17:00
11482,5602,617,home_view,2025-08-11 08:31:00
11483,5603,618,home_view,2025-05-21 17:05:00
11484,5603,618,product_view,2025-05-21 17:28:00
11485,5604,618,home_view,2025-06-10 18:20:00
11486,5604,618,product_view,2025-06-10 18:45:00
11487,5605,619,home_view,2024-12-27 15:35:00
11488,5605,619,product_view,2024-12-27 15:56:00
11489,5606,619,home_view,2025-01-25 22:10:00
11490,5607,619,home_view,2025-01-28 21:38:00
11491,5608,619,home_view,2025-01-30 16:03:00
11492,5609,619,home_view,2025-02-10 07:09:00
11493,5609,619,product_view,2025-02-10 07:10:00
11494,5609,619,add_to_cart,2025-02-10 07:17:00
11495,5610,619,home_view,2025-02-17 10:30:00
11496,5610,619,product_view,2025-02-17 10:39:00
11497,5610,619,add_to_cart,2025-02-17 10:48:00
11498,5610,619,checkout_start,2025-02-17 10:56:00
11499,5610,619,purchase,2025-02-17 11:10:00
11500,5611,619,home_view,2025-02-28 21:02:00
11501,5611,619,product_view,2025-02-28 21:26:00
11502,5612,619,home_view,2025-03-01 18:25:00
11503,5612,619,product_view,2025-03-01 18:46:00
11504,5612,619,add_to_cart,2025-03-01 18:54:00
11505,5613,619,home_view,2025-03-08 15:04:00
11506,5613,619,product_view,2025-03-08 15:07:00
11507,5614,619,home_view,2025-03-14 18:03:00
11508,5614,619,product_view,2025-03-14 18:08:00
11509,5615,619,home_view,2025-04-01 08:48:00
11510,5616,619,home_view,2025-04-15 19:53:00
11511,5616,619,product_view,2025-04-15 19:56:00
11512,5617,619,home_view,2025-04-19 22:44:00
11513,5617,619,product_view,2025-04-19 22:58:00
11514,5617,619,add_to_cart,2025-04-19 23:14:00
11515,5618,619,home_view,2025-04-20 19:29:00
11516,5619,619,home_view,2025-04-30 19:07:00
11517,5620,619,home_view,2025-05-03 14:19:00
11518,5621,619,home_view,2025-05-04 13:54:00
11519,5621,619,product_view,2025-05-04 14:13:00
11520,5622,619,home_view,2025-05-10 16:56:00
11521,5622,619,product_view,2025-05-10 17:15:00
11522,5623,619,home_view,2025-05-31 20:42:00
11523,5623,619,product_view,2025-05-31 20:54:00
11524,5624,619,home_view,2025-06-01 09:04:00
11525,5625,620,home_view,2025-02-04 14:17:00
11526,5625,620,product_view,2025-02-04 14:23:00
11527,5626,620,home_view,2025-02-19 07:33:00
11528,5627,620,home_view,2025-03-22 23:29:00
11529,5627,620,product_view,2025-03-22 23:44:00
11530,5628,620,home_view,2025-03-28 14:51:00
11531,5628,620,product_view,2025-03-28 15:05:00
11532,5629,620,home_view,2025-04-20 11:28:00
11533,5629,620,product_view,2025-04-20 11:30:00
11534,5630,620,home_view,2025-05-10 21:49:00
11535,5630,620,product_view,2025-05-10 21:59:00
11536,5631,620,home_view,2025-05-15 15:08:00
11537,5632,621,home_view,2025-01-18 13:57:00
11538,5632,621,product_view,2025-01-18 14:06:00
11539,5633,621,home_view,2025-01-19 15:33:00
11540,5633,621,product_view,2025-01-19 15:53:00
11541,5633,621,add_to_cart,2025-01-19 15:54:00
11542,5633,621,checkout_start,2025-01-19 16:06:00
11543,5633,621,purchase,2025-01-19 16:27:00
11544,5634,621,home_view,2025-01-20 09:14:00
11545,5634,621,product_view,2025-01-20 09:19:00
11546,5635,621,home_view,2025-01-27 12:18:00
11547,5636,621,home_view,2025-01-28 09:14:00
11548,5636,621,product_view,2025-01-28 09:19:00
11549,5637,621,home_view,2025-02-12 18:02:00
11550,5638,621,home_view,2025-02-13 22:25:00
11551,5638,621,product_view,2025-02-13 22:45:00
11552,5638,621,add_to_cart,2025-02-13 22:47:00
11553,5639,621,home_view,2025-02-14 09:49:00
11554,5639,621,product_view,2025-02-14 10:13:00
11555,5640,621,home_view,2025-02-15 11:54:00
11556,5640,621,product_view,2025-02-15 12:05:00
11557,5640,621,add_to_cart,2025-02-15 12:21:00
11558,5640,621,checkout_start,2025-02-15 12:38:00
11559,5640,621,purchase,2025-02-15 12:51:00
11560,5641,621,home_view,2025-02-20 22:16:00
11561,5641,621,product_view,2025-02-20 22:29:00
11562,5642,621,home_view,2025-02-23 12:02:00
11563,5643,621,home_view,2025-03-09 11:09:00
11564,5643,621,product_view,2025-03-09 11:32:00
11565,5643,621,add_to_cart,2025-03-09 11:50:00
11566,5643,621,checkout_start,2025-03-09 12:04:00
11567,5643,621,purchase,2025-03-09 12:26:00
11568,5644,621,home_view,2025-03-22 10:32:00
11569,5644,621,product_view,2025-03-22 10:56:00
11570,5644,621,add_to_cart,2025-03-22 11:20:00
11571,5645,621,home_view,2025-04-03 20:52:00
11572,5646,621,home_view,2025-04-05 19:31:00
11573,5647,621,home_view,2025-04-07 18:01:00
11574,5647,621,product_view,2025-04-07 18:17:00
11575,5648,621,home_view,2025-04-20 21:44:00
11576,5648,621,product_view,2025-04-20 21:49:00
11577,5648,621,add_to_cart,2025-04-20 22:04:00
11578,5649,621,home_view,2025-04-26 22:01:00
11579,5650,622,home_view,2025-05-22 23:29:00
11580,5650,622,product_view,2025-05-22 23:49:00
11581,5650,622,add_to_cart,2025-05-23 00:11:00
11582,5650,622,checkout_start,2025-05-23 00:34:00
11583,5650,622,purchase,2025-05-23 00:56:00
11584,5651,622,home_view,2025-06-16 23:21:00
11585,5651,622,product_view,2025-06-16 23:40:00
11586,5652,622,home_view,2025-06-23 20:17:00
11587,5653,622,home_view,2025-06-25 17:37:00
11588,5653,622,product_view,2025-06-25 17:46:00
11589,5654,622,home_view,2025-06-27 15:04:00
11590,5654,622,product_view,2025-06-27 15:25:00
11591,5655,622,home_view,2025-08-16 10:59:00
11592,5656,622,home_view,2025-08-19 11:10:00
11593,5657,622,home_view,2025-08-22 11:41:00
11594,5657,622,product_view,2025-08-22 12:05:00
11595,5657,622,add_to_cart,2025-08-22 12:20:00
11596,5657,622,checkout_start,2025-08-22 12:35:00
11597,5657,622,purchase,2025-08-22 12:43:00
11598,5658,622,home_view,2025-09-01 08:46:00
11599,5658,622,product_view,2025-09-01 09:07:00
11600,5659,622,home_view,2025-09-09 18:36:00
11601,5659,622,product_view,2025-09-09 18:46:00
11602,5659,622,add_to_cart,2025-09-09 19:02:00
11603,5660,622,home_view,2025-09-11 13:32:00
11604,5661,623,home_view,2024-11-16 09:29:00
11605,5661,623,product_view,2024-11-16 09:51:00
11606,5662,623,home_view,2024-11-22 08:41:00
11607,5663,623,home_view,2024-12-04 14:16:00
11608,5663,623,product_view,2024-12-04 14:28:00
11609,5663,623,add_to_cart,2024-12-04 14:53:00
11610,5663,623,checkout_start,2024-12-04 15:18:00
11611,5663,623,purchase,2024-12-04 15:42:00
11612,5664,623,home_view,2024-12-19 08:01:00
11613,5665,623,home_view,2025-01-23 07:29:00
11614,5666,623,home_view,2025-01-27 15:19:00
11615,5667,623,home_view,2025-02-17 22:58:00
11616,5668,623,home_view,2025-03-02 19:00:00
11617,5668,623,product_view,2025-03-02 19:09:00
11618,5668,623,add_to_cart,2025-03-02 19:15:00
11619,5669,623,home_view,2025-03-06 19:45:00
11620,5670,623,home_view,2025-03-20 20:14:00
11621,5670,623,product_view,2025-03-20 20:17:00
11622,5671,623,home_view,2025-03-23 16:46:00
11623,5672,623,home_view,2025-04-29 19:04:00
11624,5673,623,home_view,2025-05-12 16:03:00
11625,5674,623,home_view,2025-06-10 20:43:00
11626,5674,623,product_view,2025-06-10 20:57:00
11627,5675,624,home_view,2025-08-04 17:35:00
11628,5676,624,home_view,2025-08-21 08:13:00
11629,5676,624,product_view,2025-08-21 08:24:00
11630,5677,624,home_view,2025-08-25 22:15:00
11631,5677,624,product_view,2025-08-25 22:30:00
11632,5677,624,add_to_cart,2025-08-25 22:39:00
11633,5677,624,checkout_start,2025-08-25 22:51:00
11634,5678,624,home_view,2025-08-26 18:51:00
11635,5679,624,home_view,2025-09-02 13:09:00
11636,5680,624,home_view,2025-09-03 20:33:00
11637,5681,624,home_view,2025-09-10 23:56:00
11638,5681,624,product_view,2025-09-11 00:17:00
11639,5682,624,home_view,2025-09-13 15:41:00
11640,5683,625,home_view,2025-12-14 21:20:00
11641,5684,626,home_view,2024-12-06 17:01:00
11642,5684,626,product_view,2024-12-06 17:02:00
11643,5685,626,home_view,2025-03-31 15:10:00
11644,5685,626,product_view,2025-03-31 15:16:00
11645,5685,626,add_to_cart,2025-03-31 15:38:00
11646,5685,626,checkout_start,2025-03-31 15:52:00
11647,5685,626,purchase,2025-03-31 16:01:00
11648,5686,626,home_view,2025-04-19 14:19:00
11649,5686,626,product_view,2025-04-19 14:41:00
11650,5686,626,add_to_cart,2025-04-19 14:53:00
11651,5686,626,checkout_start,2025-04-19 15:11:00
11652,5686,626,purchase,2025-04-19 15:24:00
11653,5687,626,home_view,2025-05-03 12:14:00
11654,5687,626,product_view,2025-05-03 12:17:00
11655,5687,626,add_to_cart,2025-05-03 12:41:00
11656,5687,626,checkout_start,2025-05-03 12:46:00
11657,5687,626,purchase,2025-05-03 12:54:00
11658,5688,626,home_view,2025-05-07 21:36:00
11659,5689,626,home_view,2025-05-09 15:05:00
11660,5690,626,home_view,2025-05-10 22:49:00
11661,5691,626,home_view,2025-06-17 09:22:00
11662,5691,626,product_view,2025-06-17 09:34:00
11663,5692,626,home_view,2025-06-21 13:04:00
11664,5692,626,product_view,2025-06-21 13:13:00
11665,5693,626,home_view,2025-06-27 21:25:00
11666,5693,626,product_view,2025-06-27 21:29:00
11667,5693,626,add_to_cart,2025-06-27 21:34:00
11668,5693,626,checkout_start,2025-06-27 21:43:00
11669,5693,626,purchase,2025-06-27 22:07:00
11670,5694,626,home_view,2025-07-08 16:08:00
11671,5695,627,home_view,2024-12-09 07:52:00
11672,5696,627,home_view,2025-02-06 10:59:00
11673,5696,627,product_view,2025-02-06 11:22:00
11674,5697,627,home_view,2025-03-24 22:35:00
11675,5697,627,product_view,2025-03-24 22:50:00
11676,5697,627,add_to_cart,2025-03-24 22:54:00
11677,5697,627,checkout_start,2025-03-24 23:19:00
11678,5697,627,purchase,2025-03-24 23:35:00
11679,5698,627,home_view,2025-04-21 10:33:00
11680,5698,627,product_view,2025-04-21 10:53:00
11681,5699,628,home_view,2025-04-21 08:27:00
11682,5699,628,product_view,2025-04-21 08:42:00
11683,5699,628,add_to_cart,2025-04-21 09:01:00
11684,5699,628,checkout_start,2025-04-21 09:04:00
11685,5699,628,purchase,2025-04-21 09:29:00
11686,5700,628,home_view,2025-04-29 08:44:00
11687,5700,628,product_view,2025-04-29 08:50:00
11688,5701,628,home_view,2025-06-21 13:17:00
11689,5701,628,product_view,2025-06-21 13:24:00
11690,5702,629,home_view,2025-01-30 11:12:00
11691,5703,629,home_view,2025-02-03 19:27:00
11692,5703,629,product_view,2025-02-03 19:36:00
11693,5703,629,add_to_cart,2025-02-03 19:55:00
